Order;MS Zoning;Lot Frontage;Lot Area;Land Contour;Land Slope;Overall Qual;Year Built;Year Remod/Add;Mas Vnr Type;Exter Qual;Bsmt Cond;Total Bsmt SF;Heating QC;Central Air;Full Bath;Half Bath;Bedroom AbvGr;Kitchen AbvGr;Kitchen Qual;TotRms AbvGrd;Garage Cars;Garage Area;Garage Cond;Pool Area;Pool QC;Mo Sold;Yr Sold;SalePrice
1658;RL;70;12243;Lvl;Gtl;5;1971;1971;None;TA;TA;1484;Gd;Y;2;0;3;1;TA;7;2;487;TA;0;Sp;2;2007;175000
1659;RL;90;11700;Lvl;Gtl;6;1968;1968;BrkFace;Gd;TA;702;Gd;Y;1;2;3;1;TA;7;2;539;TA;0;Sp;6;2007;175000
1660;RL;;12384;Lvl;Gtl;7;1976;1976;BrkFace;TA;TA;793;TA;Y;2;1;3;1;TA;7;2;550;TA;0;Sp;11;2007;197900
1661;RL;64;8991;Lvl;Gtl;7;1976;1976;Stone;TA;TA;1228;TA;Y;2;0;3;1;Gd;5;2;585;TA;0;Sp;2;2007;174000
1662;RL;80;8000;Lvl;Gtl;6;1974;1974;None;TA;TA;1084;TA;Y;2;1;4;1;TA;8;2;488;TA;0;Sp;11;2007;178900
1663;RL;70;10500;Lvl;Gtl;5;1971;2005;BrkFace;TA;TA;372;TA;Y;1;0;3;1;TA;5;1;288;TA;0;Sp;12;2007;139000
1664;RL;;10530;Lvl;Gtl;6;1971;1971;None;TA;TA;981;TA;Y;1;1;3;1;TA;5;2;576;TA;0;Sp;3;2007;143250
1665;RL;;7472;Lvl;Gtl;7;1972;2004;BrkFace;TA;TA;725;Gd;Y;1;1;4;1;Gd;7;2;484;TA;0;Sp;6;2007;184000
1666;RL;63;9457;Lvl;Gtl;5;1970;1990;None;TA;TA;925;TA;Y;1;0;3;1;TA;7;2;576;TA;0;Sp;9;2007;155000
1667;RL;66;7920;Lvl;Gtl;5;1970;2002;BrkFace;TA;TA;914;Ex;Y;1;0;3;1;Ex;5;1;368;Gd;0;Sp;10;2007;133000
1668;RL;61;9758;Lvl;Gtl;5;1971;1971;None;TA;TA;950;TA;Y;1;0;3;1;TA;5;1;280;TA;0;Sp;7;2007;119500
1669;RL;70;8294;Lvl;Gtl;4;1971;1971;None;TA;TA;858;TA;Y;1;0;3;1;TA;5;4;480;TA;0;Sp;6;2007;123000
1670;RL;;7340;Lvl;Gtl;4;1971;1971;None;TA;TA;858;TA;Y;1;0;2;1;TA;4;1;684;TA;0;Sp;6;2007;110000
1671;RL;;17199;Lvl;Gtl;4;1961;1961;None;TA;TA;914;Ex;Y;1;0;2;1;TA;4;1;270;TA;0;Sp;7;2007;128000
1672;RL;60;9000;Lvl;Gtl;4;1971;1971;None;TA;TA;864;TA;Y;1;0;3;1;TA;5;2;528;TA;0;Sp;5;2007;120500
1673;RH;34;4058;Lvl;Gtl;7;1998;1998;BrkFace;TA;TA;723;Ex;Y;1;0;1;1;TA;4;1;367;TA;0;Sp;6;2007;133000
1674;RH;33;4113;Lvl;Gtl;6;2001;2001;None;Gd;TA;1337;Ex;Y;2;0;2;1;Gd;5;2;511;TA;0;Sp;7;2007;155000
1675;RH;26;10943;Lvl;Gtl;6;1997;1998;None;Gd;TA;1405;Ex;Y;2;0;2;1;Gd;5;2;522;TA;0;Sp;10;2007;177000
1676;RM;21;2205;Lvl;Gtl;6;1973;1973;BrkFace;TA;TA;525;TA;Y;1;1;3;1;TA;6;1;264;TA;0;Sp;2;2007;113500
1677;RM;21;1890;Lvl;Gtl;6;1973;1973;BrkFace;TA;TA;672;TA;Y;1;1;3;1;TA;7;1;264;TA;0;Sp;5;2007;113000
1678;RM;21;2058;Lvl;Gtl;6;1973;1973;BrkFace;TA;TA;672;Ex;Y;1;1;4;1;Ex;7;1;264;TA;0;Sp;12;2007;113700
1679;RM;24;2016;Lvl;Gtl;5;1970;1970;BrkFace;TA;TA;630;TA;Y;2;1;3;1;TA;6;2;440;TA;0;Sp;4;2007;106000
1680;RM;24;1920;Lvl;Gtl;5;1971;1971;BrkFace;TA;TA;765;Ex;Y;1;1;2;1;TA;6;2;440;TA;0;Sp;8;2007;122500
1681;RL;;4928;Lvl;Gtl;6;1976;1976;None;TA;TA;1078;TA;Y;2;0;2;1;TA;5;2;440;TA;0;Sp;2;2007;128000
1682;RL;24;2308;Lvl;Gtl;6;1976;1976;None;TA;TA;804;TA;Y;2;1;3;1;Gd;7;2;440;TA;0;Sp;7;2007;155000
1683;RL;24;2304;Lvl;Gtl;7;1978;1978;None;TA;TA;1061;TA;Y;2;0;2;1;TA;4;1;319;TA;0;Sp;4;2007;142500
1684;RL;65;7150;Lvl;Gtl;5;1966;1966;BrkFace;TA;TA;988;TA;Y;1;0;3;1;TA;5;1;360;TA;0;Sp;11;2007;129250
1685;RL;96;12469;Lvl;Gtl;9;2006;2007;Stone;Ex;TA;1790;Ex;Y;2;0;3;1;Ex;7;3;730;TA;0;Sp;8;2007;356000
1686;RL;90;11694;Lvl;Gtl;9;2007;2007;BrkFace;Ex;TA;1822;Ex;Y;2;0;3;1;Gd;9;3;774;TA;0;Sp;7;2007;314813
1687;RL;93;12030;Lvl;Gtl;8;2007;2007;BrkFace;Ex;TA;1694;Ex;Y;2;0;3;1;Gd;7;3;818;TA;0;Sp;12;2007;318000
1688;RL;91;11825;Lvl;Gtl;8;2006;2007;Stone;Gd;TA;1694;Ex;Y;2;0;3;1;Gd;7;3;856;TA;0;Sp;6;2007;322400
1689;RL;93;12085;Lvl;Gtl;8;2007;2007;Stone;Gd;TA;1734;Ex;Y;2;0;3;1;Ex;7;3;928;TA;0;Sp;11;2007;318000
1690;RL;110;14333;Lvl;Gtl;8;2007;2007;None;Gd;TA;2108;Ex;Y;2;1;2;1;Gd;7;3;938;TA;0;Sp;11;2007;345474
1691;RL;107;14450;Lvl;Gtl;9;2006;2007;BrkFace;Ex;TA;2121;Ex;Y;2;1;3;1;Ex;8;3;732;TA;0;Sp;5;2007;415298
1692;RL;107;13641;Lvl;Gtl;9;2007;2007;BrkFace;Ex;TA;1934;Ex;Y;2;1;3;1;Ex;8;3;1040;TA;0;Sp;12;2007;492000
1693;RL;110;13440;Lvl;Gtl;8;2006;2007;BrkFace;Gd;TA;1108;Ex;Y;2;1;4;1;Ex;11;3;670;TA;0;Sp;3;2007;338931
1694;RL;105;15431;Lvl;Gtl;10;2005;2006;BrkFace;Ex;TA;1994;Ex;Y;2;1;2;1;Ex;7;3;878;TA;0;Sp;8;2007;450000
1695;RL;109;14154;Lvl;Gtl;7;2006;2006;BrkFace;Gd;Gd;1063;Ex;Y;2;1;3;1;Gd;9;3;947;TA;0;Sp;8;2007;280000
1696;RL;107;13891;Lvl;Gtl;9;2007;2007;Stone;Ex;TA;2552;Ex;Y;2;0;3;1;Ex;8;3;932;TA;0;Sp;10;2007;479069
1697;RL;110;14226;Lvl;Gtl;8;2006;2006;BrkFace;Gd;TA;1935;Gd;Y;2;0;3;1;Gd;9;3;895;TA;0;Sp;7;2007;395000
1698;RL;105;13693;Lvl;Gtl;9;2006;2006;BrkFace;Ex;TA;2153;Ex;Y;2;1;3;1;Ex;9;3;694;TA;0;Sp;3;2007;380000
1699;RL;98;11428;Lvl;Gtl;8;2006;2006;Stone;Gd;TA;1626;Ex;Y;2;0;3;1;Gd;7;3;866;TA;0;Sp;5;2007;250000
1700;RL;110;14977;Lvl;Gtl;8;2006;2007;BrkFace;Gd;TA;1976;Ex;Y;2;0;2;1;Gd;7;3;908;TA;0;Sp;7;2007;440000
1701;RL;118;13654;Lvl;Gtl;9;2005;2006;BrkFace;Gd;TA;1704;Ex;Y;2;1;4;1;Ex;9;3;814;TA;0;Sp;5;2007;418000
1702;RL;59;17169;Lvl;Gtl;10;2007;2007;BrkFace;Ex;TA;2320;Ex;Y;2;1;2;1;Ex;7;3;1174;TA;0;Sp;8;2007;500067
1703;RL;134;16659;Lvl;Gtl;8;2007;2008;None;Gd;TA;1582;Ex;Y;2;1;3;1;Gd;7;2;728;TA;0;Sp;6;2007;260116
1704;RL;76;9591;Lvl;Gtl;8;2004;2005;BrkFace;Gd;TA;1143;Ex;Y;2;1;4;1;Gd;9;3;852;TA;0;Sp;10;2007;317000
1705;RL;82;9709;Lvl;Gtl;8;2007;2007;Stone;Ex;TA;918;Ex;Y;2;1;3;1;Ex;8;3;786;TA;0;Sp;9;2007;319500
1706;RL;86;10562;Lvl;Gtl;8;2007;2007;Stone;Gd;TA;1582;Ex;Y;1;1;3;1;Ex;8;3;789;TA;0;Sp;11;2007;325624
1707;RL;94;13615;HLS;Mod;9;2006;2006;Stone;Ex;TA;1802;Ex;Y;2;1;3;1;Ex;7;3;843;TA;0;Sp;6;2007;372000
1708;RL;99;13069;Lvl;Gtl;8;2004;2004;BrkFace;Gd;TA;1706;Ex;Y;2;1;5;1;Ex;11;3;916;TA;0;Sp;8;2007;342000
1709;RL;99;12099;Lvl;Gtl;8;2004;2004;BrkFace;Gd;TA;1136;Ex;Y;2;1;4;1;Gd;10;3;872;TA;0;Sp;6;2007;354000
1710;RL;110;14277;Lvl;Gtl;8;2003;2003;BrkFace;Gd;TA;1317;Ex;Y;2;1;3;1;Gd;7;3;818;TA;0;Sp;1;2007;350000
1711;RL;93;11999;Lvl;Gtl;8;2003;2004;BrkFace;Gd;TA;1181;Ex;Y;2;1;4;1;Ex;10;3;656;TA;0;Sp;5;2007;285000
1712;RL;;12568;Lvl;Gtl;8;2007;2007;Stone;Gd;TA;895;Ex;Y;2;1;3;1;Ex;8;3;774;TA;0;Sp;8;2007;281500
1713;RL;70;9926;Lvl;Gtl;7;2005;2006;BrkFace;Gd;TA;1614;Ex;Y;2;0;3;1;Gd;7;3;878;TA;0;Sp;5;2007;245700
1714;RL;71;9254;Lvl;Gtl;8;2005;2005;BrkFace;Gd;TA;1721;Ex;Y;2;0;3;1;Gd;7;2;554;TA;0;Sp;1;2007;232698
1715;RL;92;10732;Lvl;Gtl;8;2006;2007;None;Gd;TA;1298;Ex;Y;2;1;3;1;Gd;7;3;876;TA;0;Sp;2;2007;250000
1716;RL;61;7577;Lvl;Gtl;6;2005;2006;Stone;Gd;TA;1362;Ex;Y;2;0;2;1;Gd;6;2;460;TA;0;Sp;6;2007;194700
1717;RL;34;3901;Lvl;Gtl;6;2005;2006;Stone;Gd;TA;1302;Ex;Y;1;1;1;1;Gd;5;2;631;TA;0;Sp;8;2007;204000
1718;RL;34;3903;Lvl;Gtl;6;2005;2006;Stone;Gd;TA;1302;Ex;Y;1;1;1;1;Gd;5;2;631;TA;0;Sp;5;2007;200000
1719;RL;41;6289;Lvl;Gtl;6;2005;2006;Stone;Gd;TA;1362;Ex;Y;2;0;2;1;Gd;6;2;460;TA;0;Sp;6;2007;207000
1720;RL;34;4590;Lvl;Gtl;8;2006;2006;Stone;Gd;Gd;1554;Ex;Y;2;0;2;1;Gd;6;2;627;TA;0;Sp;8;2007;209500
1721;RL;34;4590;Lvl;Gtl;8;2006;2006;Stone;Gd;Gd;1554;Ex;Y;2;0;2;1;Gd;6;2;627;TA;0;Sp;5;2007;209500
1722;RL;44;6442;Lvl;Gtl;8;2006;2006;Stone;Gd;Gd;1370;Ex;Y;2;0;2;1;Gd;6;2;484;TA;0;Sp;10;2007;202500
1723;RL;48;7841;Lvl;Gtl;9;2005;2005;BrkFace;Ex;TA;1577;Ex;Y;2;0;2;1;Ex;6;2;564;TA;0;Sp;5;2007;280000
1724;RL;60;7313;Lvl;Gtl;9;2005;2005;BrkFace;Ex;TA;1561;Ex;Y;2;0;2;1;Ex;6;2;556;TA;0;Sp;8;2007;277500
1725;RL;68;7820;Lvl;Gtl;9;2007;2007;BrkFace;Ex;TA;1869;Ex;Y;2;0;2;1;Ex;6;2;617;TA;0;Sp;12;2007;318061
1726;RL;48;6240;Lvl;Gtl;8;2006;2006;BrkFace;Gd;TA;1324;Ex;Y;2;0;2;1;Gd;6;2;550;TA;0;Sp;9;2007;221370
1727;RL;48;3242;Lvl;Gtl;7;2003;2003;Stone;Gd;TA;1405;Ex;Y;2;0;2;1;Gd;6;2;478;TA;0;Sp;3;2007;200000
1728;RL;59;15810;Lvl;Gtl;6;2007;2007;;Gd;TA;768;Ex;Y;3;0;3;1;Gd;7;2;572;TA;0;Sp;5;2007;181755
1729;RL;65;10237;Lvl;Gtl;6;2005;2006;None;Gd;TA;768;Ex;Y;2;1;3;1;Gd;6;2;400;TA;0;Sp;6;2007;176000
1730;RL;65;10237;Lvl;Gtl;6;2005;2007;None;Gd;TA;783;Ex;Y;2;1;3;1;Gd;8;2;393;TA;0;Sp;7;2007;178900
1731;RL;58;13204;Lvl;Gtl;7;2006;2007;Stone;TA;TA;608;Ex;Y;2;0;3;1;Gd;6;2;454;TA;0;Sp;5;2007;168165
1732;RL;62;8857;Lvl;Gtl;6;2006;2006;None;Gd;TA;738;Ex;Y;2;1;3;1;Gd;7;2;440;TA;0;Sp;3;2007;171925
1733;RL;63;9729;Lvl;Gtl;6;2006;2007;None;Gd;TA;698;Ex;Y;2;1;3;1;Gd;6;3;350;TA;0;Sp;6;2007;198444
1734;RL;88;12216;Lvl;Gtl;6;2005;2005;None;TA;TA;1326;Ex;Y;2;0;3;1;Gd;6;2;388;TA;0;Sp;6;2007;203000
1735;RL;65;9018;Lvl;Gtl;7;2007;2007;None;Gd;TA;728;Ex;Y;2;1;3;1;Gd;8;2;400;TA;0;Sp;7;2007;179540
1736;RL;73;8993;Lvl;Gtl;7;2007;2007;None;Gd;TA;1302;Ex;Y;2;0;3;1;Gd;6;2;436;TA;0;Sp;8;2007;176485
1737;RL;73;8899;Lvl;Gtl;7;2007;2007;None;Gd;TA;1340;Ex;Y;2;0;3;1;Gd;6;2;396;TA;0;Sp;8;2007;181134
1738;RL;73;8499;Lvl;Gtl;6;2006;2007;None;TA;TA;616;Ex;Y;2;1;3;1;Gd;6;2;432;TA;0;Sp;3;2007;156932
1739;RL;72;8229;Lvl;Gtl;6;2007;2007;Stone;Gd;TA;752;Ex;Y;2;1;3;1;Gd;6;2;440;TA;0;Sp;12;2007;166000
1740;RL;64;7713;Lvl;Gtl;7;2007;2007;Stone;Gd;TA;728;Ex;Y;2;1;3;1;Gd;7;2;400;TA;0;Sp;7;2007;177594
1741;RL;64;7697;Lvl;Gtl;7;2007;2007;BrkFace;Gd;TA;1246;Ex;Y;2;0;3;1;Gd;6;2;462;TA;0;Sp;8;2007;173500
1742;RL;53;3922;Lvl;Gtl;7;2006;2007;BrkFace;Gd;TA;1258;Ex;Y;2;0;2;1;Gd;6;3;648;TA;0;Sp;6;2007;172500
1743;RL;53;3922;Lvl;Gtl;7;2006;2007;BrkFace;Gd;TA;1258;Ex;Y;0;2;2;1;Gd;7;3;648;TA;0;Sp;2;2007;194201
1744;RL;;3621;Lvl;Gtl;8;2003;2003;BrkFace;Gd;TA;1406;Ex;Y;2;0;2;1;Gd;7;3;630;TA;0;Sp;11;2007;226500
1745;RL;53;3710;Lvl;Gtl;7;2007;2007;BrkFace;Gd;TA;1266;Ex;Y;2;0;2;1;Gd;6;2;388;TA;0;Sp;8;2007;185485
1746;RL;182;14572;Lvl;Gtl;7;2004;2004;None;Gd;TA;1530;Ex;Y;2;0;3;1;Gd;7;3;630;TA;0;Sp;11;2007;259000
1747;RL;65;16219;Lvl;Gtl;7;2004;2005;None;Gd;TA;835;Ex;Y;2;0;2;1;Gd;5;2;437;TA;0;Sp;4;2007;188500
1748;RL;87;11084;Lvl;Gtl;7;2004;2004;None;Gd;TA;384;Ex;Y;2;1;3;1;Gd;8;2;400;TA;0;Sp;6;2007;175000
1749;RL;59;11796;Lvl;Gtl;7;2004;2005;None;Gd;TA;847;Ex;Y;2;1;4;1;Gd;8;2;434;TA;0;Sp;7;2007;215000
1750;RL;59;10936;Lvl;Gtl;7;2006;2006;None;Gd;TA;1510;Ex;Y;2;1;3;1;Gd;6;2;534;TA;0;Sp;4;2007;206580
1751;RL;62;8244;Lvl;Gtl;7;2004;2004;None;Gd;TA;840;Ex;Y;2;1;3;1;Gd;7;2;440;TA;0;Sp;5;2007;183500
1752;RL;;11950;Lvl;Gtl;7;2003;2003;;Gd;TA;384;Ex;Y;2;1;3;1;Gd;7;2;400;TA;0;Sp;10;2007;165500
1753;RL;63;7875;Lvl;Gtl;7;2003;2003;BrkFace;Gd;TA;847;Ex;Y;2;1;4;1;Gd;8;2;434;TA;0;Sp;7;2007;211000
1754;RL;;8063;Lvl;Gtl;6;2000;2000;None;TA;TA;924;Ex;Y;2;1;3;1;TA;7;2;463;TA;0;Sp;11;2007;181000
1755;RL;;8740;Lvl;Gtl;7;2002;2002;None;Gd;TA;854;Ex;Y;2;1;4;1;Gd;8;2;435;TA;0;Sp;7;2007;219500
1756;RL;62;7917;Lvl;Gtl;6;1999;2000;None;TA;TA;953;Ex;Y;2;1;3;1;TA;7;2;460;TA;0;Sp;8;2007;175000
1757;RL;76;9967;Lvl;Gtl;7;2000;2000;None;TA;TA;384;Ex;Y;2;1;3;1;TA;8;2;400;TA;0;Sp;12;2007;170000
1758;RL;;7750;Lvl;Gtl;7;2003;2003;None;Gd;TA;660;Ex;Y;2;1;3;1;Gd;6;2;400;TA;0;Sp;8;2007;162000
1759;RL;58;9487;Lvl;Gtl;6;2000;2000;None;TA;TA;915;Ex;Y;2;1;3;1;TA;7;2;442;TA;0;Sp;6;2007;187000
1760;RL;59;9649;Lvl;Gtl;6;1999;2000;None;TA;TA;941;Ex;Y;2;1;3;1;TA;7;2;460;TA;0;Sp;5;2007;185000
1761;RL;160;15623;Lvl;Gtl;10;1996;1996;None;Gd;TA;2396;Ex;Y;3;1;4;1;Ex;10;3;813;TA;555;Ex;7;2007;745000
1762;RL;100;12191;Lvl;Gtl;8;1997;1998;BrkFace;Gd;TA;1779;Ex;Y;2;1;4;1;Gd;8;3;925;TA;0;Sp;6;2007;384500
1763;RL;;11000;Lvl;Gtl;8;2000;2000;BrkFace;Gd;TA;969;Ex;Y;2;1;4;1;Gd;8;3;648;TA;0;Sp;6;2007;248000
1764;RL;;11400;Lvl;Gtl;10;2001;2002;BrkFace;Ex;TA;2633;Ex;Y;2;1;2;1;Ex;8;3;804;TA;0;Sp;3;2007;466500
1765;RL;89;10557;Lvl;Gtl;9;1998;1998;BrkFace;Gd;TA;1408;Ex;Y;2;1;4;1;Gd;9;3;806;TA;0;Sp;7;2007;410000
1766;RL;74;11002;Lvl;Gtl;8;1998;1999;None;Gd;TA;1389;Ex;Y;2;1;4;1;Gd;9;3;758;TA;0;Sp;1;2007;322500
1767;RL;83;10790;Lvl;Gtl;7;1998;1998;BrkFace;Gd;TA;1066;Ex;Y;2;1;4;1;Gd;8;3;600;TA;0;Sp;5;2007;252000
1768;RL;104;21535;Lvl;Gtl;10;1994;1995;BrkFace;Ex;TA;2444;Ex;Y;3;1;4;1;Ex;10;3;832;TA;0;Sp;1;2007;755000
1769;RL;92;9920;Lvl;Gtl;7;1996;1997;None;Gd;TA;1117;Ex;Y;2;1;3;1;TA;8;2;455;TA;0;Sp;6;2007;269790
1770;RL;95;11787;Lvl;Gtl;7;1996;1997;BrkFace;Gd;TA;1379;Ex;Y;2;1;3;1;Gd;8;3;834;TA;0;Sp;8;2007;315750
1771;RL;82;9950;Lvl;Gtl;7;1995;1995;BrkFace;Gd;TA;1203;Ex;Y;2;1;4;1;Gd;9;3;721;TA;0;Sp;6;2007;290000
1772;RL;65;12257;Lvl;Gtl;8;1995;1995;BrkFace;Gd;TA;1318;Ex;Y;2;1;4;1;Gd;9;3;752;TA;0;Sp;11;2007;290000
1773;RL;;12692;Lvl;Gtl;8;1992;1993;None;Gd;TA;3200;Ex;Y;3;0;4;1;Gd;10;2;546;TA;0;Sp;5;2007;430000
1774;RL;88;11762;Lvl;Gtl;8;1992;1993;BrkFace;Gd;TA;1105;Ex;Y;2;1;4;1;Gd;9;2;517;TA;0;Sp;9;2007;263000
1775;RL;82;9044;Lvl;Gtl;8;1996;1997;BrkFace;Gd;TA;1325;Ex;Y;2;1;4;1;Gd;8;3;933;TA;0;Sp;5;2007;330000
1776;RL;75;9910;Lvl;Gtl;7;2007;2007;None;Gd;TA;1369;Ex;Y;2;0;3;1;Gd;5;2;605;TA;0;Sp;9;2007;213133
1777;RL;91;11830;Lvl;Gtl;8;2007;2007;BrkFace;Gd;TA;1542;Ex;Y;2;0;3;1;Gd;6;3;852;TA;0;Sp;7;2007;260261
1778;RL;84;11670;Lvl;Gtl;9;2006;2006;Stone;Ex;Gd;1905;Ex;Y;2;0;3;1;Ex;8;3;788;TA;0;Sp;3;2007;320000
1779;RL;49;15256;Lvl;Gtl;8;2007;2007;Stone;Gd;TA;1485;Ex;Y;2;0;3;1;Gd;6;3;754;TA;0;Sp;8;2007;282922
1780;RL;76;10612;Lvl;Gtl;8;2006;2006;BrkFace;Gd;TA;1524;Gd;Y;2;0;3;1;Gd;7;2;484;TA;0;Sp;1;2007;215000
1781;RL;98;12291;Lvl;Gtl;10;2007;2007;BrkFace;Ex;TA;1966;Ex;Y;2;0;1;1;Ex;6;3;1092;TA;0;Sp;10;2007;419005
1782;RL;116;13501;Lvl;Gtl;8;2006;2006;Stone;Gd;TA;1623;Ex;Y;2;0;3;1;Gd;8;3;865;TA;0;Sp;6;2007;255000
1783;RL;75;9986;Lvl;Gtl;8;2006;2007;BrkFace;Gd;TA;1795;Ex;Y;2;0;2;1;Gd;7;3;895;TA;0;Sp;2;2007;147000
1784;RL;85;9965;Lvl;Gtl;7;2007;2007;;Gd;TA;1528;Ex;Y;3;2;3;1;Gd;6;2;480;TA;0;Sp;9;2007;235876
1785;RL;79;9416;Lvl;Gtl;7;2007;2007;Stone;Ex;TA;1726;Ex;Y;2;0;3;1;Ex;8;3;786;TA;0;Sp;9;2007;311872
1786;RL;83;9849;Lvl;Gtl;7;2007;2007;Stone;Gd;TA;1689;Ex;Y;2;0;3;1;Gd;7;3;954;TA;0;Sp;6;2007;248328
1787;RL;85;10000;Lvl;Gtl;8;2006;2006;Stone;Gd;Gd;1588;Ex;Y;2;0;3;1;Gd;7;3;825;TA;0;Sp;12;2007;227000
1788;RL;74;8847;Lvl;Gtl;8;2005;2005;BrkFace;Gd;TA;1538;Ex;Y;2;0;3;1;Gd;7;2;484;TA;0;Sp;12;2007;260000
1789;RL;76;9158;Lvl;Gtl;8;2007;2007;Stone;Gd;TA;1496;Ex;Y;2;0;3;1;Gd;7;2;474;TA;0;Sp;6;2007;225000
1790;RL;70;8251;Lvl;Gtl;7;2005;2006;BrkFace;Gd;Gd;1494;Ex;Y;2;0;3;1;Gd;7;2;672;TA;0;Sp;4;2007;249000
1791;RL;75;10084;Lvl;Gtl;8;2004;2005;Stone;Gd;TA;1686;Ex;Y;2;0;3;1;Gd;7;2;636;TA;0;Sp;8;2007;307000
1792;RL;70;9605;Lvl;Gtl;7;2006;2006;None;Gd;TA;982;Ex;Y;2;1;3;1;Gd;7;3;574;TA;0;Sp;7;2007;250000
1793;RL;75;8778;Lvl;Gtl;8;2006;2006;None;Gd;TA;1302;Ex;Y;2;1;3;1;Gd;7;3;859;TA;0;Sp;3;2007;221300
1794;FV;72;8640;Lvl;Gtl;8;2007;2007;None;Gd;TA;1338;Ex;Y;2;0;3;1;Gd;6;2;598;TA;0;Sp;11;2007;208900
1795;FV;75;9000;Lvl;Gtl;7;2006;2007;None;Gd;TA;1335;Ex;Y;2;0;3;1;Gd;6;2;575;TA;0;Sp;6;2007;210400
1796;FV;72;8640;Lvl;Gtl;8;2007;2007;None;Gd;TA;896;Ex;Y;2;1;3;1;Gd;8;2;590;TA;0;Sp;11;2007;255000
1797;FV;81;10411;Lvl;Gtl;5;2007;2007;None;Gd;TA;725;Ex;Y;3;0;3;1;Gd;8;2;561;TA;0;Sp;7;2007;212109
1798;FV;75;9000;Lvl;Gtl;8;2006;2006;None;Gd;TA;1088;Ex;Y;2;1;3;1;Gd;8;3;1025;TA;0;Sp;12;2007;270000
1799;FV;75;9000;Lvl;Gtl;8;2007;2007;None;Gd;TA;1184;Ex;Y;2;1;4;1;Ex;11;2;550;TA;0;Sp;8;2007;303477
1800;FV;112;12217;Lvl;Gtl;8;2007;2007;;Gd;TA;955;Ex;Y;2;1;3;1;Ex;8;3;880;TA;0;Sp;12;2007;310013
1801;FV;84;11096;Lvl;Gtl;8;2006;2006;None;Gd;TA;1656;Ex;Y;2;0;3;1;Gd;7;3;826;TA;0;Sp;7;2007;249700
1802;FV;84;10207;Lvl;Gtl;7;2007;2007;None;Gd;TA;874;Ex;Y;3;0;3;1;Gd;7;2;578;TA;0;Sp;8;2007;227875
1803;FV;84;10440;Lvl;Gtl;8;2007;2007;None;Ex;TA;1574;Ex;Y;2;0;2;1;Ex;6;2;594;TA;0;Sp;5;2007;261329
1804;FV;100;11824;Lvl;Gtl;8;2006;2006;BrkFace;Gd;TA;1685;Ex;Y;2;0;2;1;Gd;5;3;658;TA;0;Sp;4;2007;253000
1805;FV;85;10625;Lvl;Gtl;6;2004;2004;BrkFace;Gd;TA;1158;Ex;Y;2;1;4;1;Gd;9;3;744;TA;0;Sp;6;2007;265000
1806;FV;102;11143;Lvl;Gtl;8;2004;2005;None;Gd;TA;1580;Ex;Y;3;0;4;1;Gd;8;2;610;TA;0;Sp;12;2007;340000
1807;RL;63;7500;Lvl;Gtl;6;2006;2007;None;TA;TA;1100;Ex;Y;1;1;3;1;TA;6;0;0;Sg;0;Sp;6;2007;146000
1808;RL;63;7500;Lvl;Gtl;7;2006;2006;None;Gd;Gd;1143;Ex;Y;1;1;3;1;Gd;5;0;0;Sg;0;Sp;10;2007;147000
1809;RL;60;12450;Lvl;Gtl;5;2003;2004;BrkFace;Gd;TA;1094;Ex;Y;1;0;3;1;Gd;6;2;576;TA;0;Sp;5;2007;149000
1810;RL;65;7441;Lvl;Gtl;7;2006;2006;BrkFace;Gd;TA;1461;Ex;Y;2;0;3;1;Gd;7;2;566;TA;0;Sp;6;2007;181000
1811;RL;70;8462;Lvl;Gtl;6;1994;1994;BrkFace;Gd;Gd;928;Ex;Y;2;1;3;1;Gd;7;2;471;TA;0;Sp;7;2007;201000
1812;RL;;11613;Lvl;Gtl;6;1993;1997;None;Gd;TA;864;Ex;Y;2;1;3;1;Gd;7;2;492;TA;0;Sp;5;2007;191750
1813;RL;65;8450;Lvl;Gtl;7;2000;2001;BrkFace;TA;TA;1349;Ex;Y;2;0;3;1;TA;6;2;539;TA;0;Sp;12;2007;179000
1814;RL;;16196;Low;Gtl;7;1998;1998;None;Gd;TA;1482;Ex;Y;2;0;3;1;Gd;5;2;514;TA;0;Sp;8;2007;215000
1815;RL;50;8012;Lvl;Gtl;6;1992;1992;None;Gd;TA;1575;Gd;Y;2;0;2;1;Gd;5;2;529;TA;0;Sp;7;2007;179200
1816;RL;50;8012;Lvl;Gtl;6;1980;1980;None;TA;TA;630;Ex;Y;1;1;2;1;TA;5;1;283;TA;0;Sp;7;2007;128000
1817;RL;;9180;Lvl;Gtl;5;1983;1983;None;TA;TA;840;Gd;Y;1;0;2;1;Gd;5;2;504;Gd;0;Sp;12;2007;144000
1818;RH;60;8400;Lvl;Gtl;5;1977;1977;BrkFace;TA;Ss;0;TA;Y;2;0;4;2;TA;10;2;630;TA;0;Sp;10;2007;144000
1819;RL;64;6285;Lvl;Gtl;5;1977;1977;None;TA;TA;894;TA;Y;1;0;2;1;TA;5;1;308;TA;0;Sp;3;2007;120750
1820;RL;80;8480;Lvl;Gtl;5;1963;1963;None;TA;TA;970;TA;Y;1;0;2;1;TA;5;2;624;TA;0;Sp;7;2007;132500
1821;RL;70;7420;Lvl;Gtl;5;1962;1962;None;TA;TA;1057;TA;Y;1;0;3;1;TA;6;2;576;TA;0;Sp;4;2007;132000
